08/09-18:28:41.382095 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,58634,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x7E,***AP***,0x662960DF,0x72C2F91C,,0xE5,63,0,15513,112,114688,,,,
08/09-18:36:29.781449 ,1,2118,6,IMAP list overflow attempt,TCP,10.5.13.2,50666,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB9,***AP***,0x528B8B48,0xB84EFF25,,0x200E,62,0,60345,171,175104,,,,
08/09-18:37:07.411224 ,1,2118,6,IMAP list overflow attempt,TCP,10.5.13.2,50847,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB9,***AP***,0xBDBFBB58,0x84EF6120,,0x200E,62,0,4190,171,175104,,,,
08/09-18:37:34.934461 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,60043,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x2B3,***AP***,0x634D4F98,0xBAC12264,,0xE5,63,0,9161,677,168968,,,,
08/09-18:37:34.934461 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,60043,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5D,***A****,0x634D4FBC,0xBAC12264,,0x4400,64,0,29606,79,80896,,,,
08/09-18:37:34.969960 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,60043,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6E,***AP***,0x634D5209,0xBAC12280,,0xE5,63,0,9163,96,98304,,,,
08/09-18:42:43.210207 ,1,2118,6,IMAP list overflow attempt,TCP,10.5.13.2,52603,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB9,***AP***,0xA4D8C53,0xBF1B91B0,,0x200E,62,0,8,171,175104,,,,
08/09-18:46:39.272507 ,1,1113,5,WEB-MISC http directory traversal,TCP,10.5.13.2,14428,10.5.1.2,8888,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xA8,***AP***,0x1EFF2A0D,0x64B86188,,0xFAF0,127,0,16580,154,157696,,,,
08/09-18:48:54.134491 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,33616,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5E,***AP***,0x4E227D75,0x9A5A1614,,0xE5,63,0,32429,80,81920,,,,
08/09-18:48:54.211219 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,33616,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6D,***AP***,0x4E227FA9,0x9A5A16A7,,0xE5,63,0,32431,95,97280,,,,
